ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,source
600900.SH,20250217,26.40339864508582,26.506904484392997,25.989375287857104,26.506904484392997,26.544544648704864,-0.0376401643118669,-0.1418000000000128,1095807.19,3060604.828,tushare_qfq
600900.SH,20250218,26.393995212330164,26.87388603437253,26.393995212330164,26.68569355514023,26.506904484392997,0.17878907074723216,0.6745000000000052,1083706.74,3074479.598,tushare_qfq
600900.SH,20250219,26.591588448500538,26.732732760859882,26.37516716954954,26.412805652845368,26.68569355514023,-0.2728879022948618,-1.022599999999992,832430.97,2344764.606,tushare_qfq
600900.SH,20250220,26.346931889474654,26.45984731185812,26.215197230027282,26.384570363602474,26.412805652845368,-0.028235289242893202,-0.10690000000000568,696211.75,1949177.936,tushare_qfq
600900.SH,20250221,26.384575716443365,26.384575716443365,26.074058241891787,26.1587448258604,26.384570363602474,-0.22582553774207526,-0.8559000000000063,1246881.6,3470960.409,tushare_qfq
600900.SH,20250224,26.158739698556513,26.27165512171575,25.885860759255024,25.923499233641436,26.1587448258604,-0.23524559221896268,-0.8993000000000004,1294031.79,3578403.31,tushare_qfq
600900.SH,20250225,25.951740671224048,26.01760803333375,25.59417499119993,25.716500092260812,25.923499233641436,-0.20699914138062425,-0.7984999999999899,973228.62,2669049.554,tushare_qfq
600900.SH,20250226,25.688272533695915,26.064657479244573,25.660043662779763,25.998790113773556,25.716500092260812,0.2822900215127433,1.097699999999986,889169.62,2451236.807,tushare_qfq
600900.SH,20250227,26.008204434387302,26.08348143709175,25.697686798231445,25.895288930330626,25.998790113773556,-0.1035011834429298,-0.3980999999999895,991769.39,2727061.265,tushare_qfq
600900.SH,20250228,25.857655868717867,26.10230617897502,25.73533071358929,25.763559595542034,25.895288930330626,-0.1317293347885915,-0.5086999999999985,1175017.75,3236479.356,tushare_qfq
600900.SH,20250303,25.76355107426134,25.810599195288116,25.462443099689988,25.490671972306053,25.763559595542034,-0.2728876232359809,-1.0591999999999988,1127634.38,3060769.037,tushare_qfq
600900.SH,20250304,25.490676056446866,25.59418193928958,25.38717017360415,25.54713381072471,25.490671972306053,0.05646183841865593,0.22149999999999223,647251.89,1755054.866,tushare_qfq
600900.SH,20250305,25.537731851904912,25.970574764649065,25.415406680912,25.857659222194066,25.54713381072471,0.3105254114693565,1.215499999999991,946605.46,2594982.596,tushare_qfq
600900.SH,20250306,25.79180292749111,25.85767035561677,25.54715248016722,25.613019908292884,25.857659222194066,-0.24463931390118177,-0.9461000000000143,980759.23,2671549.581,tushare_qfq
600900.SH,20250307,25.603622861484048,25.754177056920927,25.528345763765607,25.650671047558074,25.613019908292884,0.037651139265189926,0.1469999999999976,683832.13,1864258.519,tushare_qfq
600900.SH,20250310,25.660091157115772,25.669500798170823,25.434259771794622,25.50012725917996,25.650671047558074,-0.15054378837811555,-0.5868999999999892,883223.5,2392990.833,tushare_qfq
600900.SH,20250311,25.443668570653912,25.67890958924354,25.434258929910328,25.58481318180769,25.50012725917996,0.084685922627731,0.3320999999999779,910403.12,2468093.094,tushare_qfq
600900.SH,20250312,25.556596453610876,25.58482538931074,25.415451775111553,25.51895787267772,25.58481318180769,-0.06585530912996873,-0.2573999999999833,785237.85,2126412.56,tushare_qfq
600900.SH,20250313,25.500151009434642,25.73539225490913,25.49074135961566,25.641295756719334,25.51895787267772,0.12233788404161317,0.47939999999998495,874096.6,2380546.787,tushare_qfq
600900.SH,20250314,25.678922896361524,25.92357368247563,25.622465022642885,25.8294772262779,25.641295756719334,0.18818146955856463,0.7339000000000057,1114139.9,3056432.801,tushare_qfq
600900.SH,20250317,25.885945219817714,26.055318907188383,25.73539083104378,25.754210129640523,25.8294772262779,-0.07526709663737563,-0.2914000000000071,763521.93,2099106.675,tushare_qfq
600900.SH,20250318,25.75421479759111,25.801263052610462,25.566021777513722,25.594250730525328,25.754210129640523,-0.15995939911519486,-0.6210999999999905,777193.09,2116224.352,tushare_qfq
600900.SH,20250319,25.631893787420605,26.06473780879408,25.556616566312176,25.998870240324205,25.594250730525328,0.4046195097988772,1.5809000000000086,1318599.32,3633878.031,tushare_qfq
600900.SH,20250320,26.064739751390313,26.121197671429428,25.914185297952677,26.0082818313512,25.998870240324205,0.009411591026996291,0.03619999999999588,601941.52,1663702.537,tushare_qfq
600900.SH,20250321,26.036512577817483,26.121199463686782,25.75422295825314,25.782451920209574,26.0082818313512,-0.2258299111416271,-0.8683000000000176,741876.71,2042970.84,tushare_qfq
600900.SH,20250324,25.801273649960507,26.1588405349709,25.754225375617033,26.064743986283954,25.782451920209574,0.28229206607437973,1.0949000000000197,991624.78,2745637.503,tushare_qfq
600900.SH,20250325,26.074147199632417,26.347027123410598,25.933002411471286,26.28115955560207,26.064743986283954,0.21641556931811579,0.8303000000000005,772559.82,2152626.393,tushare_qfq
600900.SH,20250326,26.281169565673622,26.337627502441986,25.98006056957568,26.187073004393014,26.28115955560207,-0.09408655120905607,-0.3580000000000025,690883.42,1917234.896,tushare_qfq
600900.SH,20250327,26.111794363742394,26.215300575634704,25.989468840596935,26.13061367499554,26.187073004393014,-0.05645932939747311,-0.21560000000000676,572991.16,1588239.086,tushare_qfq
600900.SH,20250328,26.121209056024817,26.25294426019785,26.008293166733644,26.205895972993197,26.13061367499554,0.0752822979976564,0.288099999999978,572223.34,1590738.628,tushare_qfq
600900.SH,20250331,26.271770565768342,26.45055410471877,26.11180634670743,26.168264306375985,26.205895972993197,-0.03763166661721229,-0.14359999999997733,904841.0,2528379.57,tushare_qfq
600900.SH,20250401,26.205896521482043,26.290583440222917,26.027113026362414,26.252944809671416,26.168264306375985,0.08468050329543075,0.3235999999999926,579886.38,1614469.478,tushare_qfq
600900.SH,20250402,26.25294377200561,26.309401715601325,26.07416028395253,26.18707617114395,26.252944809671416,-0.0658686385274656,-0.25090000000000007,553530.26,1539467.924,tushare_qfq
600900.SH,20250403,26.074147641657213,26.761052289019528,26.074147641657213,26.72341367820515,26.18707617114395,0.5363375070612015,2.048100000000009,1437982.29,4054692.59,tushare_qfq
600900.SH,20250407,26.384660592877307,27.156251951156886,26.130600023687688,26.657540463488374,26.72341367820515,-0.06587321471677754,-0.24650000000000688,3258722.28,9247372.446,tushare_qfq
600900.SH,20250408,26.591679270376513,27.457367342872846,26.34702829336668,27.33504185436793,26.657540463488374,0.6775013908795557,2.541499999999995,2341190.48,6700167.019,tushare_qfq
600900.SH,20250409,27.335037232277667,27.85256805767363,27.062157342523435,27.824339103561122,27.33504185436793,0.48929724919319284,1.7900000000000253,2198018.03,6447093.992,tushare_qfq
600900.SH,20250410,27.720839220096796,27.749068180606056,27.146850356408436,27.447959268507248,27.824339103561122,-0.37637983505387496,-1.3527000000000131,1385624.86,4027976.355,tushare_qfq
600900.SH,20250411,27.551452964527428,27.551452964527428,27.287982785904898,27.476175770635276,27.447959268507248,0.02821650212802851,0.10280000000001115,873321.01,2542617.678,tushare_qfq
600900.SH,20250414,27.29740142502023,27.523233081070032,27.118618030647465,27.429136557715946,27.476175770635276,-0.04703921291933,-0.17120000000000876,826375.32,2399272.788,tushare_qfq
600900.SH,20250415,27.363278854111094,27.617339558740053,27.27859195256811,27.542062312924063,27.429136557715946,0.1129257552081171,0.411700000000002,783079.71,2283991.241,tushare_qfq
600900.SH,20250416,27.52323183302486,27.67378626356448,27.33503879485033,27.664376611655754,27.542062312924063,0.1223142987316912,0.4440999999999834,1007602.06,2945909.908,tushare_qfq
600900.SH,20250417,27.57026857742241,27.589087873379693,27.287979138063136,27.485581745614628,27.664376611655754,-0.1787948660411267,-0.646299999999984,840853.37,2448925.444,tushare_qfq
600900.SH,20250418,27.382078459735027,27.852560907496798,27.344439863914083,27.833741609586326,27.485581745614628,0.3481598639716985,1.2666999999999928,881173.88,2592643.254,tushare_qfq
600900.SH,20250421,27.75845850826113,27.946651447300187,27.57026556922207,27.57967521617402,27.833741609586326,-0.2540663934123053,-0.9128000000000047,565837.45,1666610.558,tushare_qfq
600900.SH,20250422,27.58907491111378,28.05955708899771,27.50438811909467,27.598484554671455,27.57967521617402,0.018809338497433714,0.06820000000001099,768948.56,2269549.948,tushare_qfq
600900.SH,20250423,27.551445243922757,27.64554170991976,27.363252311928743,27.47616807112515,27.598484554671455,-0.12231648354630309,-0.44319999999999715,616106.91,1800663.508,tushare_qfq
600900.SH,20250424,27.476165086612667,27.80550268182892,27.438526504302242,27.720815871630453,27.47616807112515,0.24464780050530166,0.8904000000000121,569273.25,1675349.936,tushare_qfq
600900.SH,20250425,27.739644578474845,27.974885797763132,27.57027090058728,27.777283173560967,27.720815871630453,0.05646730193051397,0.20370000000000987,544572.23,1604922.452,tushare_qfq
600900.SH,20250428,27.777281304295613,28.153667229828073,27.673775174774185,27.96547426706184,27.777283173560967,0.1881910935008726,0.6774999999999894,723470.85,2153224.045,tushare_qfq
600900.SH,20250429,27.965483228164256,28.012531483931692,27.61732613548523,27.720832298173587,27.96547426706184,-0.24464196888825285,-0.8747999999999854,723059.23,2130508.757,tushare_qfq
600900.SH,20250430,27.80552545485558,27.82434476142401,27.589103429318634,27.758477188434505,27.720832298173587,0.03764489026091766,0.13579999999999254,553508.78,1630308.197,tushare_qfq
600900.SH,20250506,27.89963489533641,27.89963489533641,27.410332698183797,27.45738098637155,27.758477188434505,-0.3010962020629542,-1.0847000000000184,830990.0,2427460.661,tushare_qfq
600900.SH,20250507,27.551480078520818,27.64557666348844,27.34446759159204,27.617347687998155,27.45738098637155,0.15996670162660465,0.5826000000000146,808889.9,2365688.066,tushare_qfq
600900.SH,20250508,27.551476271509753,27.73966941544083,27.495018328330428,27.57970524309941,27.617347687998155,-0.03764244489874358,-0.13630000000000758,469960.5,1380550.567,tushare_qfq
600900.SH,20250509,27.57028651709497,28.012540259860657,27.551467208892177,27.805527869629913,27.57970524309941,0.22582262653050122,0.8188000000000117,732927.55,2165675.4,tushare_qfq
600900.SH,20250512,27.72085233756419,27.93727447054585,27.57970746822832,27.796129601209984,27.805527869629913,-0.009398268419928968,-0.033799999999978625,572354.98,1690208.659,tushare_qfq
600900.SH,20250513,27.68320048779796,27.984309398610172,27.62674256702067,27.984309398610172,27.796129601209984,0.18817979740018842,0.6769999999999886,616986.06,1827173.098,tushare_qfq
600900.SH,20250514,27.974888287342605,28.323045322872936,27.91843038968904,28.30422602365508,27.984309398610172,0.3199166250449075,1.1431999999999858,747905.67,2238358.173,tushare_qfq
600900.SH,20250515,28.285404935047406,28.56769440545706,28.228947040965476,28.55828475644341,28.30422602365508,0.25405873278833013,0.8976000000000076,715432.85,2161488.738,tushare_qfq
600900.SH,20250516,28.51124318925611,28.699436213607633,28.191315047858517,28.323050164904586,28.55828475644341,-0.23523459153882342,-0.8236999999999967,637559.87,1920478.84,tushare_qfq
600900.SH,20250519,28.32304012588451,28.774703224237484,28.32304012588451,28.671197097531593,28.323050164904586,0.3481469326270066,1.2291999999999978,561942.36,1709383.591,tushare_qfq
600900.SH,20250520,28.680606034942592,29.113449826808523,28.680606034942592,28.86879898792778,28.671197097531593,0.1976018903961858,0.6891999999999933,605876.16,1863321.473,tushare_qfq
600900.SH,20250521,28.925246994157675,29.122849527299284,28.887608416416416,28.981704860769565,28.86879898792778,0.11290587284178599,0.3911000000000016,535498.49,1650446.696,tushare_qfq
600900.SH,20250522,28.981718310223318,29.21695953027383,28.755886738974823,29.19814023266979,28.981704860769565,0.216435371900225,0.7467999999999927,537263.73,1657926.805,tushare_qfq
600900.SH,20250523,29.160487205452206,29.226354714467426,28.595908556750327,28.69000499820064,29.19814023266979,-0.508135234469151,-1.7402999999999953,854247.73,2613433.482,tushare_qfq
600900.SH,20250526,28.605308018382615,28.755862271110946,28.34183807610804,28.54885017360949,28.69000499820064,-0.1411548245911476,-0.49200000000000155,626512.37,1899418.062,tushare_qfq
600900.SH,20250527,28.511205410699304,28.78408493443207,28.435928300704056,28.473566855701684,28.54885017360949,-0.0752833179078074,-0.2636999999999971,567980.57,1726016.759,tushare_qfq
600900.SH,20250528,28.48298580529634,28.74645577640579,28.41711831251898,28.727636492755114,28.473566855701684,0.2540696370534299,0.8923000000000132,537809.08,1636711.126,tushare_qfq
600900.SH,20250529,28.680591758628726,28.746459259386732,28.33243496890784,28.501808542285566,28.727636492755114,-0.2258279504695473,-0.7860999999999977,669368.74,2025718.727,tushare_qfq
600900.SH,20250530,28.530045416136,28.690009391094545,28.417129669106437,28.417129669106437,28.501808542285566,-0.08467887317912925,-0.2970999999999959,644789.98,1954519.954,tushare_qfq
600900.SH,20250603,28.49239624954881,28.55826374418119,28.087781639664204,28.370070902374394,28.417129669106437,-0.04705876673204301,-0.16560000000000968,783222.52,2350698.98,tushare_qfq
600900.SH,20250604,28.360648356135737,28.379467631753613,28.08776885967657,28.125407410912317,28.370070902374394,-0.24466349146207733,-0.8624000000000018,595581.98,1785117.391,tushare_qfq
600900.SH,20250605,28.125408552917115,28.172456743872146,27.899577236332966,28.04072180919806,28.125407410912317,-0.08468560171425565,-0.30109999999999526,551350.38,1641525.833,tushare_qfq
600900.SH,20250606,28.040726297209552,28.247738370544656,27.9936780987243,28.219509451453504,28.04072180919806,0.1787876422554433,0.6375999999999874,546936.54,1638392.602,tushare_qfq
600900.SH,20250609,28.163064135401886,28.31361843749558,28.087786984355038,28.210112354806167,28.219509451453504,-0.009397096647337122,-0.033300000000011,680593.58,2040230.084,tushare_qfq
600900.SH,20250610,28.210118592406765,28.501817617211504,28.19129930048388,28.257166822213982,28.210112354806167,0.047054467407814826,0.1667999999999934,663488.41,1998903.728,tushare_qfq
600900.SH,20250611,28.228937744026787,28.492407829637703,28.210118452197435,28.398311370490944,28.257166822213982,0.1411445482769622,0.49950000000001193,576656.17,1739533.416,tushare_qfq
600900.SH,20250612,28.379482283553696,28.539446208892027,28.247747286216246,28.40771121155458,28.398311370490944,0.009399841063636671,0.03310000000001468,631838.72,1906275.622,tushare_qfq
600900.SH,20250613,28.407707658271303,28.8499608083007,28.398298016781315,28.812322242340752,28.40771121155458,0.404611030786171,1.424299999999997,1044234.26,3184688.177,tushare_qfq
600900.SH,20250616,28.746464661227154,28.812332174362535,28.511223542886505,28.66177785862452,28.812322242340752,-0.15054438371623036,-0.5224999999999997,516553.91,1573740.481,tushare_qfq
600900.SH,20250617,28.65236003016916,28.88760108131997,28.285383990373887,28.859372155181877,28.66177785862452,0.19759429655735516,0.689399999999992,788985.66,2399315.252,tushare_qfq
600900.SH,20250618,28.793498735267026,29.038149378115698,28.765269814938332,28.897004776472233,28.859372155181877,0.03763262129035638,0.13039999999999727,621720.76,1912522.039,tushare_qfq
600900.SH,20250619,28.981702348987778,29.019340923466984,28.77469018935215,28.906425200029368,28.897004776472233,0.009420423557134683,0.03260000000001638,559305.74,1716728.361,tushare_qfq
600900.SH,20250620,28.906415463128248,29.009921508080854,28.58648768782019,28.60530696872066,28.906425200029368,-0.3011182313087062,-1.041700000000001,561603.4,1716057.582,tushare_qfq
600900.SH,20250623,28.586496641499853,28.94406309060354,28.4924002075252,28.840557013231418,28.60530696872066,0.2352500445107566,0.8223999999999926,588009.21,1794276.498,tushare_qfq
600900.SH,20250624,28.80291410695926,28.991106946599633,28.72763697110311,28.7746851810132,28.840557013231418,-0.06587183221821746,-0.22839999999998925,788400.02,2415321.534,tushare_qfq
600900.SH,20250625,28.680579287682487,29.12283231475633,28.605302176691193,29.056964842638948,28.7746851810132,0.282279661625747,0.9810000000000261,783706.66,2407314.283,tushare_qfq
600900.SH,20250626,29.056959462757316,29.348658213840697,29.03814018849387,29.27338111678692,29.056964842638948,0.2164162741479707,0.7447999999999857,705648.56,2189373.11,tushare_qfq
600900.SH,20250627,29.320434270036465,29.320434270036465,28.417108952345995,28.43592822979788,29.27338111678692,-0.8374528869890376,-2.8607999999999913,1474530.09,4499854.721,tushare_qfq
600900.SH,20250630,28.445345097829996,28.624128279060155,28.3230197633041,28.360658327773606,28.43592822979788,-0.07526990202427442,-0.264699999999998,755184.56,2282994.819,tushare_qfq
600900.SH,20250701,28.41711462122094,28.718223120518644,28.37006641820567,28.577078511472845,28.360658327773606,0.21642018369923832,0.7630999999999927,594762.75,1806986.262,tushare_qfq
600900.SH,20250702,28.60531512125389,28.680592266309823,28.435941544878045,28.46417047427402,28.577078511472845,-0.11290803719882447,-0.3950999999999834,571834.95,1734049.631,tushare_qfq
600900.SH,20250703,28.473587451079855,28.492406742190944,28.0877919833025,28.313623476635584,28.46417047427402,-0.15054699763843615,-0.528900000000003,936811.23,2811204.131,tushare_qfq
600900.SH,20250704,28.285384542545017,28.501806313828627,28.238336331396408,28.37948096484224,28.313623476635584,0.06585748820665671,0.23260000000000827,679228.05,2048728.031,tushare_qfq
600900.SH,20250707,28.454768032694744,28.492406614748578,28.294804058965973,28.473587323721663,28.37948096484224,0.0941063588794222,0.33160000000001877,508278.48,1534745.747,tushare_qfq
600900.SH,20250708,28.482995674553436,28.482995674553436,28.144248451466577,28.153658096552327,28.473587323721663,-0.3199292271693359,-1.1235999999999975,1073286.01,3219638.664,tushare_qfq
600900.SH,20250709,28.18187725557123,28.32302188289463,28.087780837355638,28.21010618103591,28.153658096552327,0.05644808448358418,0.20049999999998852,670383.21,2011578.386,tushare_qfq
600900.SH,20250710,28.22893807800493,28.30421524621294,28.0407451574849,28.13484161774491,28.21010618103591,-0.07526456329100029,-0.2667999999999875,947643.05,2835522.287,tushare_qfq
600900.SH,20250711,28.153649611288262,28.784095642022322,28.10660140003945,28.60531243927684,28.13484161774491,0.4704708215319293,1.6721999999999964,1642154.79,4984368.453,tushare_qfq
600900.SH,20250714,28.62413471617171,28.972291515809562,28.605315429704795,28.802917937607365,28.60531243927684,0.19760549833052465,0.6908000000000009,771547.17,2363137.312,tushare_qfq
600900.SH,20250715,28.802917304472356,28.86878480565867,28.558266585780334,28.680591945126345,28.802917937607365,-0.12232599248102005,-0.42470000000000546,562461.57,1714077.283,tushare_qfq
600900.SH,20250716,28.793512748235493,28.849970616369287,28.539452341633414,28.54886198632238,28.680591945126345,-0.13172995880396599,-0.45930000000000243,386213.46,1174692.478,tushare_qfq
600900.SH,20250717,28.530035867139794,28.60531300663093,28.34184301841196,28.379481588157528,28.54886198632238,-0.16938039816485073,-0.5933000000000002,614655.48,1855170.425,tushare_qfq
600900.SH,20250718,28.485568573330138,28.54342687104171,28.302350630576832,28.446996374855757,28.379481588157528,0.0675147866982293,0.23790000000000894,601701.9,1774601.208,tushare_qfq
600900.SH,20250721,28.63985785248448,28.794146648996183,28.369852458589005,28.456639906626837,28.446996374855757,0.009643531771079239,0.033900000000011025,778276.54,2301161.415,tushare_qfq
600900.SH,20250722,28.40842530600183,28.45664055601202,28.23485040596516,28.311994805981456,28.456639906626837,-0.1446451006453806,-0.5082999999999873,943940.47,2772595.624,tushare_qfq
600900.SH,20250723,28.36020406905217,28.398776260917593,28.128770917859633,28.138413965825986,28.311994805981456,-0.17358084015546993,-0.6130999999999917,1073549.45,3142732.507,tushare_qfq
600900.SH,20250724,28.148051664299818,28.148051664299818,27.77197286508512,27.906975510957064,28.138413965825986,-0.2314384548689219,-0.8225000000000112,1668827.68,4823718.576,tushare_qfq
600900.SH,20250725,27.82983975703511,27.945556346461455,27.723766216727633,27.723766216727633,27.906975510957064,-0.18320929422943166,-0.6564999999999948,1008790.9,2910198.554,tushare_qfq
600900.SH,20250728,27.723768636749124,27.810556086394598,27.57912288734,27.617695087182433,27.723766216727633,-0.10607112954519948,-0.3825999999999984,844450.6,2421911.286,tushare_qfq
600900.SH,20250729,27.588770408550136,27.714130078354803,27.579127357026703,27.608056511597006,27.617695087182433,-0.009638575585427134,-0.03490000000000168,717720.13,2057394.625,tushare_qfq
600900.SH,20250730,27.617699899921657,27.90699144915268,27.617699899921657,27.67555820976786,27.608056511597006,0.0675016981708545,0.24449999999999933,978280.42,2814742.121,tushare_qfq
600900.SH,20250731,27.405557193595758,27.405557193595758,26.71125736321613,26.846260108012167,27.67555820976786,-0.8292981017556933,-2.996499999999998,2579698.28,7209401.327,tushare_qfq
600900.SH,20250801,26.79804668025031,27.048766080641283,26.691973087777207,26.990907757474133,26.846260108012167,0.14464764946196595,0.5387999999999866,981486.06,2738151.406,tushare_qfq
600900.SH,20250804,26.904118752554563,27.164481192095415,26.807688219391288,27.135552032146432,26.990907757474133,0.14464427467229868,0.5358999999999807,823203.72,2311780.582,tushare_qfq
600900.SH,20250805,27.135564643901223,27.17413687509369,26.961989603535116,27.096992412708754,27.135552032146432,-0.038559619437677384,-0.14209999999999007,787152.7,2209870.18,tushare_qfq
600900.SH,20250806,27.08735845827438,27.116287641391086,26.875211115418548,26.97164172580756,27.096992412708754,-0.1253506869011929,-0.46260000000000806,1144934.79,3198859.437,tushare_qfq
600900.SH,20250807,26.942719705650074,27.17415323211235,26.846289069624124,27.05843646888121,26.97164172580756,0.08679474307364998,0.32180000000000464,1051956.76,2948188.366,tushare_qfq
600900.SH,20250808,27.05842512492794,27.07771124404763,26.86556393373102,26.86556393373102,27.05843646888121,-0.19287253515019032,-0.7128000000000186,824972.1,2304820.604,tushare_qfq
600900.SH,20250811,26.86556226494193,26.88484838286364,26.528055201312007,26.7016302626074,26.86556393373102,-0.16393367112362256,-0.6101999999999846,1243550.56,3436843.944,tushare_qfq
600900.SH,20250812,26.70163057040717,26.884848692775435,26.6534152750471,26.76913198391127,26.7016302626074,0.06750172130387,0.25279999999999436,743183.9,2065281.068,tushare_qfq
600900.SH,20250813,26.778774965447923,26.855919437800672,26.624486020742424,26.64377213883061,26.76913198391127,-0.12535984508065923,-0.46830000000001026,934256.87,2589154.7,tushare_qfq
600900.SH,20250814,26.634135030578914,26.89449768294156,26.61484890818168,26.67270727537338,26.64377213883061,0.02893513654277058,0.10860000000000201,1017587.96,2824224.358,tushare_qfq
600900.SH,20250815,26.720911846576715,26.788413247849196,26.61483821600568,26.643767387979597,26.67270727537338,-0.028939887393782726,-0.10850000000000978,1072302.33,2967736.757,tushare_qfq
600900.SH,20250818,26.653412431774047,26.730556896120714,26.566624909384043,26.653412431774047,26.643767387979597,0.009645043794449748,0.03620000000000426,1147361.96,3169229.161,tushare_qfq
600900.SH,20250819,26.663050008595693,26.78840973738837,26.624477784351797,26.643763896473743,26.653412431774047,-0.009648535300303962,-0.036200000000006595,1146023.98,3172704.27,tushare_qfq
600900.SH,20250820,26.61484660836873,26.74984945348364,26.479843763253815,26.701634151656886,26.643763896473743,0.05787025518314337,0.217200000000009,1022259.37,2820524.963,tushare_qfq
600900.SH,20250821,26.701627267716738,26.952346772577926,26.672698094078907,26.855916193785163,26.701634151656886,0.15428204212827623,0.5778000000000103,1179347.54,3284359.052,tushare_qfq
600900.SH,20250822,26.884841798211372,26.92341402460766,26.711266779428087,26.8751987416123,26.855916193785163,0.019282547827138785,0.07180000000000387,1032104.0,2866065.221,tushare_qfq
600900.SH,20250825,27.039135482140246,27.530931455602857,27.029492423837063,27.33807028953909,26.8751987416123,0.4628715479267882,1.7222999999999982,2185666.04,6194362.996,tushare_qfq
600900.SH,20250826,27.338068503052693,27.38628379141786,27.203065695630208,27.29949627236055,27.33807028953909,-0.03857401717854003,-0.1411000000000014,1130612.48,3198022.514,tushare_qfq
